Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
chest_pain : resting_bp : num_major_vessels : thal,decision_tree,0,0,0.781264367816092,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : num_major_vessels : thal,random_forest,0,0,0.7710344827586207,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,linear,0,0,0.258764350700121,{'normalize': False},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,knn,0,0,0.6833333333333333,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,logistic,0,0,0.7336781609195403,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,gaussian,0,0,0.7235632183908047,{},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,svc,0,0,0.7401149425287357,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,decision_tree,0,0,0.6463218390804598,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : exercise_induced_angina,random_forest,0,0,0.6602298850574714,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,linear,0,0,0.2952125166329404,{'normalize': False},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,knn,0,0,0.736896551724138,"{'n_neighbors': 60, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,logistic,0,0,0.7473563218390804,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,gaussian,0,0,0.7708045977011494,{},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,svc,0,0,0.7235632183908046,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,decision_tree,0,0,0.6395402298850575,"{'max_features': None, 'max_leaf_nodes': 2, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : st_depression,random_forest,0,0,0.7035632183908047,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,linear,0,0,0.32716946064007757,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,knn,0,0,0.750344827586207,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,logistic,0,0,0.7808045977011494,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,gaussian,0,0,0.7742528735632184,{},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,svc,0,0,0.7675862068965518,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,decision_tree,0,0,0.7609195402298851,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : num_major_vessels,random_forest,0,0,0.7574712643678161,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,linear,0,0,0.3732467005499039,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,knn,0,0,0.7543678160919539,"{'n_neighbors': 40, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,logistic,0,0,0.8117241379310345,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,gaussian,0,0,0.7981609195402299,{},0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,svc,0,0,0.8013793103448277,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,decision_tree,0,0,0.6832183908045977,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : cholesterol : max_hr : thal,random_forest,0,0,0.7339080459770114,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,linear,0,0,0.2914469668102238,{'normalize': False},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,knn,0,0,0.737241379310345,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,logistic,0,0,0.7640229885057472,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,gaussian,0,0,0.7540229885057471,{},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,svc,0,0,0.7639080459770116,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,decision_tree,0,0,0.7271264367816093,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : st_depression,random_forest,0,0,0.7304597701149426,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,linear,0,0,0.3407798875729666,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,knn,0,0,0.7879310344827586,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,logistic,0,0,0.787816091954023,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,gaussian,0,0,0.7811494252873563,{},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,svc,0,0,0.791264367816092,"{'C': 1000, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,decision_tree,0,0,0.7508045977011495,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : num_major_vessels,random_forest,0,0,0.767816091954023,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,linear,0,0,0.35035767671824447,{'normalize': False},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,knn,0,0,0.7952873563218391,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,logistic,0,0,0.7981609195402299,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,gaussian,0,0,0.7916091954022988,{},0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,svc,0,0,0.80183908045977,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,decision_tree,0,0,0.7071264367816092,"{'max_features': 'log2', 'max_leaf_nodes': 2, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : cholesterol : exercise_induced_angina : thal,random_forest,0,0,0.7372413793103448,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,linear,0,0,0.340848906710527,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,knn,0,0,0.7706896551724138,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,logistic,0,0,0.7844827586206897,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,gaussian,0,0,0.7710344827586207,{},0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,svc,0,0,0.7811494252873563,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,decision_tree,0,0,0.7373563218390805,"{'max_features': 'log2', 'max_leaf_nodes': 2, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : num_major_vessels,random_forest,0,0,0.7774712643678162,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,linear,0,0,0.36979993782522463,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,knn,0,0,0.7475862068965518,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,logistic,0,0,0.8045977011494253,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,gaussian,0,0,0.7879310344827587,{},0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,svc,0,0,0.7710344827586207,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,decision_tree,0,0,0.6970114942528735,"{'max_features': 'log2', 'max_leaf_nodes': 2, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : cholesterol : st_depression : thal,random_forest,0,0,0.7172413793103448,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,linear,0,0,0.4098221232803387,{'normalize': True},0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,knn,0,0,0.811264367816092,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,logistic,0,0,0.8011494252873564,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,gaussian,0,0,0.797816091954023,{},0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,svc,0,0,0.8145977011494253,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,decision_tree,0,0,0.7745977011494253,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : cholesterol : num_major_vessels : thal,random_forest,0,0,0.7777011494252875,"{'max_features': 'sqrt', 'max_leaf_nodes': 15, 'bootstrap': False, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,linear,0,0,0.3195628340223744,{'normalize': False},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,knn,0,0,0.7102298850574714,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,logistic,0,0,0.7840229885057471,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,gaussian,0,0,0.7705747126436783,{},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,svc,0,0,0.7741379310344828,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,decision_tree,0,0,0.6735632183908047,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : st_depression,random_forest,0,0,0.7272413793103449,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,linear,0,0,0.36786423476522645,{'normalize': False},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,knn,0,0,0.8149425287356322,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,logistic,0,0,0.8048275862068965,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,gaussian,0,0,0.7706896551724138,{},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,svc,0,0,0.811264367816092,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,decision_tree,0,0,0.7137931034482758,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : num_major_vessels,random_forest,0,0,0.7677011494252873,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,linear,0,0,0.38825082410595846,{'normalize': False},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,knn,0,0,0.7749425287356322,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,logistic,0,0,0.8219540229885058,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,gaussian,0,0,0.8083908045977012,{},0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,svc,0,0,0.7983908045977012,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,decision_tree,0,0,0.7209195402298851,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : max_hr : exercise_induced_angina : thal,random_forest,0,0,0.7614942528735632,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,linear,0,0,0.3722498152140266,{'normalize': True},0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,knn,0,0,0.8080459770114944,"{'n_neighbors': 60, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,logistic,0,0,0.8011494252873563,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,gaussian,0,0,0.7843678160919542,{},0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,svc,0,0,0.7978160919540231,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,decision_tree,0,0,0.7204597701149426,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : num_major_vessels,random_forest,0,0,0.7471264367816094,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,linear,0,0,0.4042494871975795,{'normalize': False},0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,knn,0,0,0.7610344827586208,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,logistic,0,0,0.814712643678161,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,gaussian,0,0,0.7979310344827587,{},0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,svc,0,0,0.7877011494252875,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,decision_tree,0,0,0.7240229885057471,"{'max_features': 'log2', 'max_leaf_nodes': 25, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : max_hr : st_depression : thal,random_forest,0,0,0.7406896551724138,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,linear,0,0,0.44444935034259786,{'normalize': True},0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,knn,0,0,0.8145977011494253,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,logistic,0,0,0.8316091954022988,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,gaussian,0,0,0.8282758620689655,{},0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,svc,0,0,0.814712643678161,"{'C': 10, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,decision_tree,0,0,0.7648275862068965,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : max_hr : num_major_vessels : thal,random_forest,0,0,0.8014942528735632,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,linear,0,0,0.3843009601921209,{'normalize': True},0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,knn,0,0,0.7947126436781609,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,logistic,0,0,0.8078160919540229,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,gaussian,0,0,0.784367816091954,{},0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,svc,0,0,0.797816091954023,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,decision_tree,0,0,0.7610344827586208,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : num_major_vessels,random_forest,0,0,0.784712643678161,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,linear,0,0,0.39163545523911386,{'normalize': True},0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,knn,0,0,0.7750574712643677,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,logistic,0,0,0.8116091954022989,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,gaussian,0,0,0.8151724137931036,{},0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,svc,0,0,0.7917241379310345,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,decision_tree,0,0,0.7511494252873563,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : exercise_induced_angina : st_depression : thal,random_forest,0,0,0.751264367816092,"{'max_features': 'sqrt', 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
